feature1,feature2,feature3,feature4,feature5,feature6,target
1.1680019088451956,-1.2681540505857707,0.8843729827660948,1.0225742565629556,-2.005527041118526,-1.2738350594072696,3
0.8600032913401399,-0.12518262273916614,-3.388410629519188,-1.5706506563985219,3.0503882551363724,1.0904528918658998,0
-1.5894135871176518,3.728163800155211,1.0111598493368623,-2.5088459731684414,1.0461436957625663,3.148615530595057,1
-2.2063762442590855,-1.917927068661486,-0.3583994574995235,-3.8266248908078078,5.45540708706371,0.3381416401368836,2
-1.4119691376086507,0.7311557455156801,-0.4683811231045003,2.742564520382299,-0.473447267699205,-0.7122076526125386,0
0.47298786155209394,-1.223626846620209,-0.19649700940164383,-2.7857372372063267,2.0269455883863237,0.46142649804694347,2
1.8051257676814245,0.04871973846408695,2.0732929292659694,-2.1521024323179407,-1.8145203534335406,0.7537197410071812,1
-1.5323505839701674,1.4837875762705168,-2.0079485777130452,0.16710012920775463,2.3504977461888683,1.0406630585837322,0
1.0610766362249073,-1.4458775878689005,0.8989378660930276,1.4351118733953405,-2.14195663884286,-1.5657455073993614,3
-1.082171170153814,1.7709992124279732,-1.3567685410704495,-1.5905240151434856,2.523048592222981,1.8944936343762884,0
0.3916327704653193,-1.0022433434088431,-1.134423982090175,-0.5433242160225144,1.261395740422429,-0.21971437161380225,2
0.33481701974346845,1.1008570131704791,-1.8226525204750388,-0.9772504616405681,1.4538321943674597,1.362377260264037,0
4.1159654370684065,2.3401092934182106,-1.6830955630061855,0.46974420500465497,-3.3850203415366087,1.7191925865230817,0
-1.7874288486932564,-1.4370391581722655,-1.2506649983129248,-1.6585710551462611,4.175424629180992,-0.12834792683844137,2
-1.7829470649924224,-2.0637308604282643,2.71235448503536,-2.665473751289433,1.8924629603329017,-0.6339278176531308,2
2.8247297014134487,2.741014562788288,-0.5816988191688259,-1.082245983433072,-2.2115736123401306,2.3986459720159887,0
-1.58327486784386,-0.31980493221342754,2.979814510899122,1.8531305505090478,-2.1277145558773496,-1.471189004229648,3
2.817703187263125,-0.5189851602470941,1.7133659696260977,-0.4999612736430876,-3.346565028742577,-0.18803927409114657,1
-1.7706100606258595,0.32446859206871603,0.8455264166294392,-2.227525402706034,2.282460125842249,0.9235070778389356,0
0.8770724277673012,-1.81622413862031,-2.431831748983514,1.818469585161203,0.5471023315893768,-1.5150415562336985,1
0.08896844279019389,2.1829527258329566,2.6956990781714705,-3.402204176373014,-0.6642532904872853,2.426893910863052,1
-0.6285851505234987,-1.0973540367760684,-0.4655750406123057,-0.3136483242062742,1.5042096745846028,-0.5234862084485117,2
-1.086821139108604,-1.3587041495851193,1.3927894561413932,-0.9748171213003587,0.9567715540484636,-0.6867316451316836,2
-1.363208764619,0.04221226669091038,-1.1663588401682514,-0.5166373199324832,2.4701855847549714,0.32537639084615066,2
-0.23141818145709592,0.43869713769269514,-1.9325248662815318,-1.2361220489697147,2.436787918977973,1.042011699540481,0
2.1718370291866127,-0.838902236571126,0.8049555802418581,-1.1262647396901215,-1.5211769161993494,-0.03692208744413577,3
-2.788448947098086,2.3248689915398835,-3.5980847092423893,1.347576904660825,3.653453381195048,1.214204142236276,0
-1.5561797653704361,-2.004186325308668,-0.47427404154665553,-2.640437622124243,4.202287773325843,-0.1616103410789055,2
2.3128869171703075,0.6388591595747011,-0.03912708518455066,-0.8369479681824064,-1.6586070248528613,0.8842909872314053,0
1.131418820134043,-1.0707951336103387,-0.647963665274872,1.0021442984893487,-0.8005467085012198,-0.936182751658047,1
-1.5670067735108084,-1.0044715873861,-0.9698671088183006,-1.563659823621435,3.548277712710054,0.07531929304456031,2
-0.7727437002079397,-1.9107770304307188,2.0058266370838695,-1.3540001991094617,0.629343110855677,-0.9369122542411266,2
-2.335410515442897,0.8293291619327594,0.7564541318479101,0.7501459397218991,0.6747056371611827,-0.032413661597493065,3
2.0939633650260667,0.443156595253822,0.1987487227100797,1.1190772798434652,-2.9102128852249187,-0.10375202392287332,1
-0.19591868422905567,1.2439711876513093,-2.946571065838814,-1.4883978142767549,3.1178638518251507,1.789169801250945,0
1.64881166518038,0.3003449839581275,0.7249210175948377,-0.25248155810103756,-1.9646209261179572,0.2869679135338862,1
0.46384475681982584,-1.1059356879409654,-0.12523286834447434,-1.5510342389643876,1.105661816722014,0.005895494359798352,2
0.22571717006198866,0.009945922438224786,-1.0537733338967035,0.009857011531766435,0.6329427231463961,0.1579074565157508,2
-1.887636389706728,1.480030855615641,-3.1713008722409692,1.3860964471834682,2.772552197675891,0.6644859480143172,0
-3.6347950270971294,0.036517029492249886,1.8467938317834065,2.129152859119241,0.2839450330245883,-1.3262884247933466,3
-0.2381432069157613,0.4495683990615085,-1.490744286362994,-0.8927306358271291,1.8543073725225712,0.8441327226692367,2
3.1921707063301965,2.1901239236108996,-0.6994143486362285,-0.19936907947967764,-2.8541472446969403,1.721393637330681,0
-1.5507410746290942,-0.2290701891690543,2.571567348276199,0.7634445105606658,-1.12505346324872,-0.8996886615867502,3
2.042278529696388,0.16841291977696526,-1.852784916513126,2.7873261223781958,-2.2592416434923663,-0.699640726690159,1
-0.1778453493209491,0.6927681718906199,-1.1006213241606555,-0.9876132133112574,1.4723048878255176,0.9857778773241762,0
-0.41409991423319714,-0.10994020292182405,-1.0383220064093313,-0.5892604818979263,1.6296632468511172,0.2969449704947895,2
-2.104718879163283,-0.2439536114112978,0.9378725111938268,0.8544116571913474,0.6132240735917018,-0.7562063814356812,2
-1.3723277644642342,1.5426592462177078,1.4128722275486867,1.2743024969868477,-1.2914551479463308,0.15635680597495216,3
0.3593482570779729,-1.217070723635678,1.5977680533530116,2.0878955525295497,-2.5976919968896413,-1.8317716491863143,3
0.5549768029272162,1.7638332553256717,1.3526051210478491,-1.2860103052104424,-1.2906794194154543,1.485704523928924,1
1.0432392878388779,-0.11398777498528467,0.06153436188068606,-0.8944718098760807,-0.32859040719009913,0.35484760981669433,0
1.2960475264051514,-0.11427947720977527,2.388427087673721,-1.579076711610048,-1.9493427372109355,0.3401791688232552,3
-0.5494302870501064,-2.6821482555606697,0.17742906651072055,0.1642211294211957,1.1258865474071524,-1.7939161840486013,1
1.2652802615935879,-0.6632419522188162,1.3786932147915607,-0.03298483234311678,-1.9756628642997076,-0.5155439313752901,3
1.4708249242367626,-1.6332121772735189,-0.45531637460665864,1.7695225979460911,-1.5846323180454802,-1.6158471601922164,3
-1.4625364899079174,-2.467629053664667,0.3934313234106903,-1.7336347766776063,2.9686042541743753,-0.9437245019483762,2
-1.3537296371753742,-0.3075724391359881,-0.3320634781108065,-1.9256122039201777,2.862366097462583,0.5865527184170509,2
0.7136301009010573,-1.4199229501472126,-0.14453173332388047,2.6791280625250153,-1.8494139248684374,-1.9497841362410706,3
-1.3405829122416373,-1.6457347004113896,0.07770838699198035,-0.6611366389516271,2.115744156160792,-0.8327170069232637,2
-1.3303059724969284,1.1034083840515319,-1.6162499953343419,1.4780803896637047,1.1011249842576962,0.21126417336133174,0
-2.9014340939995673,-1.4422536112021207,0.2845793180565428,-1.1778491893706518,3.609258224933564,-0.6045894146794523,2
1.27023772361607,0.7513670914753149,-0.4918426077578337,0.940800165062591,-1.6134617942068297,0.21071087285338624,1
-0.12766194430177358,-2.3693855531498995,2.0955357911444503,-1.56324822417398,0.28213308667643333,-1.11060392984283,2
-1.5920119013704719,-0.9066179453299223,-1.13820028634853,-0.9654996916143171,3.268640054146086,-0.09352453315295801,2
-1.14294626288608,1.754988958430014,0.07271217679733544,1.249533132927277,-0.4769180637300199,0.4939458105736787,3
-0.2860469237545762,-1.1928934541235283,0.8751846655299015,-2.7781316726817926,1.8251761092405494,0.28918482800404266,2
2.3959971547681485,0.8324707673379079,-1.4391642812700431,2.6595071433001367,-3.0370272809045216,-0.2688615166863381,1
-1.619141582019056,-2.8583481596655744,-0.43432711420596803,-2.8394430265352706,4.644771180774445,-0.6188200719619665,2
-0.9918698897631436,0.7830543261633465,0.5709086874486853,1.4578867819959118,-0.8252833253459126,-0.25797442669249115,0
0.7578449399984536,0.6454871069141634,1.7477110120021295,-2.278056743823012,-0.7435570650272623,1.1637400639835462,1
-2.32704779183119,1.7960600930741273,-2.4990860080352886,2.2171163921249772,1.9571789804213542,0.3962244259889015,0
1.4055086867234026,-1.0501734695595222,0.8953677195041544,0.40502326734607486,-1.879867872357982,-0.8669005039560941,3
0.6693949557575435,-0.7557491980062181,1.8062614489211606,0.39045957527331754,-2.046249943299037,-0.8425092345988239,2
0.6289148274731149,-0.8332725112086824,-1.6037210997836675,1.9872174947866532,-0.3369540236455427,-1.1003364857758646,1
1.8323677584891875,0.007947460243253657,-2.498040126005934,2.6930870991674576,-1.4411952678234654,-0.6840498720493252,1
3.5937075667208758,1.2785986346061629,-3.7249175525489555,3.201371468259742,-2.78188297729089,0.15907711529862767,1
-1.1121996781346841,2.7173390474518793,-1.0175086116529055,2.9113766157397705,-1.074769089116447,0.5450018987640025,3
1.8459279482511146,-0.12473495130161161,1.3598134143039315,-1.5191258793376443,-1.649691625599221,0.4790943483024764,1
0.6391301623676374,-1.5200997757897787,1.4500488957947113,2.450712352567837,-2.8705216832769973,-2.13708871457513,3
-1.0145433810723317,0.6682276252384443,1.178659832466915,0.7637106263839275,-0.7842893323537609,-0.12175637083377798,3
-0.21762292034586372,0.9703992686197573,-2.3581572363908165,0.7901150989603742,1.220320285105553,0.5806053502597674,2
-1.804105310519128,1.3642365811945938,-0.49052185021547356,2.835803386177459,-0.3833762269721954,-0.3761576420230686,0
-0.9165411754545896,-2.43324510745593,-0.6053932344171428,-0.9724247193476572,2.7597205762224,-1.0757070714955268,2
-1.4411993646416,1.4485323669114145,-1.9643679095905333,0.6589437244782579,1.9150388990155398,0.8113087988204729,0
-0.49175018171859075,-1.6202925789073692,0.26376246990545393,1.0396330779604548,0.06150753426083355,-1.5089556177407035,1
1.9919149789164106,-0.2586715159292513,-1.855591272042811,0.8922302199255912,-0.7914292699073975,-0.17200511865201068,1
-2.1490011530651563,-1.0341620589781375,1.6412324830131468,-2.2904912676562823,2.475651718218288,-0.025333962927753362,2
-2.659480724557347,1.9914049070264968,-1.2217730928281776,2.8553618257813485,0.7340592088349744,0.0575573025431111,0
0.9365895631164927,0.4262447633063391,1.9857480271206365,-1.3799284718170566,-1.6246322645886466,0.6276589553765417,0
1.1690246227922152,0.8099083129702822,-1.284532922669388,-0.6455160968034648,0.1603771559055984,1.0155132043107684,0
2.0709987316212928,-1.6186282142107844,-0.8525494409095047,1.1833348310655598,-1.406295921444902,-1.272925170676404,3
-0.1834911974443525,-0.2934568601513057,-1.459089255841238,-0.8158573082117462,1.976398079974516,0.3479635538402178,0
-0.7346943991071034,0.6191918292207885,-1.8561631200741349,2.5052198924538973,0.23521850330944938,-0.45567272580106677,0
-2.183063618520962,0.27131777230689824,1.8151395050117052,1.9474129257100754,-0.9279407091956966,-1.0180773338482283,3
-0.9445997498240984,0.5091398702994085,-0.46849913161174883,2.883709065257408,-0.907243233978601,-0.883516149739039,0
0.5637299620697576,0.010945212079126687,-0.12412924154176408,0.43273076230843666,-0.6941244180535251,-0.1264776757838129,2
3.953840434476024,1.6816201468801149,-3.80277332128931,3.8504399750699188,-3.609844867775382,0.16815476799939544,1
0.42397211459769146,-1.1048817643864446,1.46797864049319,2.055351986423298,-2.5664262154683084,-1.7269881712727293,3
1.1989863989090517,-0.9600943425661712,0.5454367291610064,0.8457311892499593,-1.7452859309502275,-0.959946736310014,3
-0.11066407568499415,0.12297443908589245,-0.21976300516169112,-0.5440633673013102,0.5995078930475317,0.32875476074906224,2
1.6093244456241433,-0.17980365577887025,-0.5390614071754178,1.0434272776003621,-1.634143419286208,-0.38676147405389194,1
-2.261243186568424,2.165372739207231,-1.3810363651861728,0.45409509663328784,2.0722330864744105,1.2184508489721195,3
0.800437853784661,-1.1985097262527256,0.29780116509499155,2.2492673439950366,-2.063239983832685,-1.6866120542911454,3
-0.1803916908575407,-2.7150492963206765,-0.5328046848954516,-0.6725880283641006,1.9433631531376854,-1.345712482367075,1
-0.48992028546197397,3.090600449247906,0.1430550603239591,-0.25464668151695813,-0.5395039949026109,1.984406973155971,1
0.2700793166451825,2.7755645571624643,-0.7575823940873967,1.2948906004250362,-1.431363385320967,1.3023900442723473,3
2.785913768038872,-0.6218820372282656,-0.11852481619526656,-1.0107728334543769,-1.475476914711225,0.209612264565155,0
-0.2833792243411559,-0.36946876987766886,-1.2318615196797376,-1.0368002454281566,2.057396990995235,0.3569597667082405,0
-2.076069350251113,0.8506709896462478,1.0647406572911362,0.8638709396217934,0.11552081848535345,-0.0942508543664293,3
-2.0680637241540176,3.2274978487804122,-1.4834614294407409,2.1199449166569773,0.5055993059206316,1.2048170988514264,3
1.5368996427149053,-0.9607880159130668,-0.42575771848360877,-0.8599611222309522,-0.11616502312421018,-0.09301250763344218,0
1.8204230678058555,0.24769913745237293,0.2723870958020913,0.7858632476391276,-2.4376116285872826,-0.11083256918017373,1
-1.3942474635855522,1.3763130469265148,-0.3295037305625401,0.5928429747932974,0.6356714869361046,0.5745679903398064,3
1.1899718724194375,-0.6405778982006809,0.39862355357675905,0.49625383189730654,-1.4905976695825647,-0.5947637869179393,3
2.4112490071573585,1.5812480943004377,-0.07472557522246037,-1.2077285693924453,-1.7807068605799103,1.6371563443561694,0
0.5141184634609035,0.9674582482599603,-0.09117459894992153,-1.047772192921731,0.0037742566587845028,1.083689649222889,0
-0.36873795429749245,1.8500217146207332,-0.13160297047199676,0.525836404329232,-0.5404069535683905,0.9282557119996576,3
-0.4132395461223921,-1.5846670227413822,1.0543217930664985,-2.9714295369281407,2.055243201168058,0.09496627675320876,2
-0.5329916281925036,-0.04129956814918867,-2.150013835879828,-1.3557659263712942,3.1174693357380727,0.8060491868250869,2
-0.10946840386328893,-1.8324748142109872,1.1935381003374375,-1.7569435390262376,0.9388026152158414,-0.5713436844739935,2
-1.2512247279515263,-0.05536799829730121,-0.8656495365409475,0.07784555722933706,1.7623372428861506,-0.01967077888313993,2
-2.5103468170586845,1.8517338070468654,-0.42830522675866023,3.4728393878543073,-0.4018934962946381,-0.3882371025623959,0
1.7468751888697027,-0.5639646671226454,0.04252400000390011,-0.35196895534819417,-1.1507728446138392,-0.11117192262872783,3
-1.2679174422299706,2.2987383397173953,-2.5218451877805252,-1.8128659135794367,3.59239771700008,2.46439518272807,0
-0.22313750603127758,1.4752017672961033,0.5137129024999361,1.207767539877914,-1.5200003027335751,0.3289093710322096,3
1.6262925182513537,0.9065222648670088,1.8141683365437788,0.2914280867860468,-3.384230189058556,0.28665701095107665,3
3.105841513588013,-0.6731947829517462,1.6350619316743478,-0.7082056370370965,-3.346461292631779,-0.16979569406936956,1
-1.6673073230541204,0.4466053816933392,1.6284301836939394,1.548737254345832,-1.0233982653964382,-0.6871959008079614,3
-0.4651684617920758,-3.141435519228538,-0.004940523598573998,-1.0235620497224407,2.1517780064662384,-1.5514770218643863,2
3.375672359945104,-0.8848677613044362,1.273515924770028,0.2182790309537086,-3.8504197749427505,-0.6264882329222717,1
2.1743020754471805,2.7412276272947826,-1.5259665249185943,-0.8922188964984492,-1.0110138206532615,2.4108236052258514,0
1.3324676540666063,-0.48588482716643755,-1.5178085421663159,2.254596085659501,-1.3228726741847994,-0.9685825517703262,1
-2.1381764706800013,0.17414028641109436,2.686341759356472,1.8769227321951876,-1.5838920256447757,-1.1648523923471152,3
-1.6746329109663662,1.5578802168629524,-0.8608760877583722,1.137442792547922,0.8798846975193131,0.5153652288022761,0
0.4963093303920998,0.540343349764481,0.09703023985528914,-1.7045496258795048,0.4545650099202453,1.0670410293219963,0
-2.395043680205519,-3.943892964851319,-0.5770899337084392,1.4440426478240205,2.914892505659745,-3.11802001182449,1
-0.9803500467714185,-0.6281334828232947,3.7745769073527304,1.2818956277452442,-2.8069712286348194,-1.4974399334901403,3
-0.2988648964471661,-1.9163085157575819,1.7678901070599127,-1.7937882358978425,0.6997729645964703,-0.696734485591497,2
6.607828819043577,3.0392018288675398,-0.8146499561502443,0.4901251126330477,-6.525564278454457,2.167580315425421,0
